time,Power,Oxygen,Cadence,HR,RF,Participant,Method
2629.0,96.0,2089.625,90.0,128.4,31.775,5.0,0.0
2630.0,96.0,2052.125,90.0,128.45,31.375,5.0,0.0
2631.0,96.0,2002.6,90.0,128.55,30.65,5.0,0.0
2632.0,96.0,1914.2,90.0,128.65,29.45,5.0,0.0
2633.0,96.0,1854.25,90.0,128.7,28.25,5.0,0.0
2634.0,96.0,1828.5,90.0,128.7,27.1,5.0,0.0
2635.0,96.0,1820.8,90.0,128.7,26.3,5.0,0.0
2636.0,96.0,1844.5,90.0,128.65,25.95,5.0,0.0
2637.0,91.2,1894.85,85.5,128.55,25.9,5.0,0.0
2638.0,81.6,1959.95,76.5,128.45,25.9,5.0,0.0
2639.0,72.0,2031.325,67.5,128.35,26.125,5.0,0.0
2640.0,62.4,2108.975,58.5,128.25,26.575,5.0,0.0
2641.0,52.8,2177.5,49.5,128.15,27.3,5.0,0.0
2642.0,43.2,2236.9,40.5,128.05,28.3,5.0,0.0
2643.0,33.6,2262.65,31.5,127.95,29.3,5.0,0.0
2644.0,24.0,2254.75,22.5,127.85,30.3,5.0,0.0
2645.0,14.4,2211.2,13.5,127.7,30.9,5.0,0.0
2646.0,4.8,2132.0,4.5,127.5,31.1,5.0,0.0
2647.0,0.0,2032.2,0.0,127.25,30.8,5.0,0.0
2648.0,0.0,1911.8,0.0,126.95,30.0,5.0,0.0
2649.0,0.0,1808.7,0.0,126.55,29.5,5.0,0.0
2650.0,0.0,1722.9,0.0,126.05,29.3,5.0,0.0
2651.0,0.0,1675.56666666667,0.0,125.516666666667,29.2,5.0,0.0
2652.0,0.0,1666.7,0.0,124.95,29.2,5.0,0.0
2653.0,0.0,1653.5,0.0,124.4,29.1,5.0,0.0
2654.0,0.0,1632.35,0.0,123.8,28.7,5.0,0.0
2655.0,0.0,1621.4,0.0,123.15,28.1,5.0,0.0
2656.0,0.0,1622.45,0.0,122.5,27.45,5.0,0.0
2657.0,0.0,1625.2,0.0,121.85,27.0,5.0,0.0
2658.0,0.0,1626.4,0.0,121.216666666667,26.8333333333333,5.0,0.0
2659.0,0.0,1628.3,0.0,120.65,26.55,5.0,0.0
2660.0,0.0,1630.9,0.0,120.15,26.15,5.0,0.0
2661.0,0.0,1630.58333333333,0.0,119.633333333333,25.75,5.0,0.0
2662.0,0.0,1627.35,0.0,119.1,25.35,5.0,0.0
2663.0,0.0,1612.55,0.0,118.566666666667,24.8833333333333,5.0,0.0
2664.0,0.0,1589.8,0.0,118.1,24.55,5.0,0.0
2665.0,0.0,1559.1,0.0,117.7,24.35,5.0,0.0
2666.0,0.0,1529.71666666667,0.0,117.283333333333,24.1666666666667,5.0,0.0
2667.0,0.0,1501.65,0.0,116.85,24.0,5.0,0.0
2668.0,0.0,1478.15,0.0,116.383333333333,23.7666666666667,5.0,0.0
2669.0,0.0,1460.65,0.0,115.9,23.6,5.0,0.0
2670.0,0.0,1449.15,0.0,115.4,23.5,5.0,0.0
2671.0,0.0,1411.6,0.0,114.925,23.2,5.0,0.0
2672.0,0.0,1348.0,0.0,114.475,22.7,5.0,0.0
2673.0,0.0,1267.0,0.0,114.033333333333,22.0666666666667,5.0,0.0
2674.0,0.0,1168.6,0.0,113.6,21.3,5.0,0.0
2675.0,0.0,1139.2,0.0,113.15,21.0,5.0,0.0
2676.0,0.0,1167.73333333333,0.0,112.716666666667,21.1333333333333,5.0,0.0
2677.0,0.0,1189.73333333333,0.0,112.35,21.3333333333333,5.0,0.0
2678.0,0.0,1205.2,0.0,112.05,21.6,5.0,0.0
2679.0,0.0,1212.7,0.0,111.8,21.8,5.0,0.0
2680.0,0.0,1183.22222222222,0.0,111.666666666667,21.5555555555556,5.0,0.0
2681.0,0.0,1179.0,0.0,111.53125,21.5,5.0,0.0
2682.0,0.0,1210.85714285714,0.0,111.392857142857,21.7142857142857,5.0,0.0
2683.0,0.0,1296.83333333333,0.0,111.25,22.3333333333333,5.0,0.0
3.0,0.0,239.0,0.0,51.5,13.5,5.0,1.0
4.0,0.0,246.666666666667,0.0,51.1833333333333,13.15,5.0,1.0
5.0,0.0,254.857142857143,0.0,50.9,12.9571428571429,5.0,1.0
6.0,0.0,263.375,0.0,50.6375,12.8625,5.0,1.0
7.0,0.0,272.111111111111,0.0,50.3888888888889,12.8333333333333,5.0,1.0
8.0,0.0,281.0,0.0,50.15,12.85,5.0,1.0
9.0,0.0,297.58,0.0,49.67,12.53,5.0,1.0
10.0,0.0,314.49,0.0,49.285,12.315,5.0,1.0
11.0,0.0,331.73,0.0,48.995,12.205,5.0,1.0
12.0,0.0,349.3,0.0,48.8,12.2,5.0,1.0
13.0,0.0,367.2,0.0,48.7,12.3,5.0,1.0
14.0,0.0,381.775,0.0,48.615,12.435,5.0,1.0
15.0,0.0,393.025,0.0,48.545,12.605,5.0,1.0
16.0,0.0,400.95,0.0,48.49,12.81,5.0,1.0
17.0,0.0,405.55,0.0,48.45,13.05,5.0,1.0
18.0,0.0,408.4,0.0,48.45,13.275,5.0,1.0
19.0,0.0,409.72,0.0,48.43,13.545,5.0,1.0
20.0,0.0,409.51,0.0,48.39,13.86,5.0,1.0
21.0,0.0,407.77,0.0,48.33,14.22,5.0,1.0
22.0,0.0,404.416666666667,0.0,48.25,14.5666666666667,5.0,1.0
23.0,0.0,399.45,0.0,48.15,14.9,5.0,1.0
24.0,0.0,395.975,0.0,48.075,15.125,5.0,1.0
25.0,0.0,392.745,0.0,48.045,15.275,5.0,1.0
26.0,0.0,389.76,0.0,48.06,15.35,5.0,1.0
27.0,0.0,387.02,0.0,48.12,15.35,5.0,1.0
28.0,0.0,382.95,0.0,48.2,15.325,5.0,1.0
29.0,0.0,377.55,0.0,48.3,15.275,5.0,1.0
30.0,0.0,373.7,0.0,48.4,15.2333333333333,5.0,1.0
31.0,0.0,371.4,0.0,48.5,15.2,5.0,1.0
32.0,0.0,370.733333333333,0.0,48.6,15.2333333333333,5.0,1.0
33.0,0.0,366.05,0.0,48.7,15.3,5.0,1.0
34.0,0.0,357.35,0.0,48.8,15.4,5.0,1.0
35.0,0.0,345.88,0.0,48.88,15.5,5.0,1.0
36.0,0.0,331.64,0.0,48.94,15.6,5.0,1.0
37.0,0.0,321.455,0.0,48.955,15.725,5.0,1.0
38.0,0.0,315.325,0.0,48.925,15.875,5.0,1.0
39.0,0.0,313.25,0.0,48.85,16.05,5.0,1.0
40.0,0.0,312.35,0.0,48.75,16.2166666666667,5.0,1.0
41.0,0.0,309.575,0.0,48.675,16.3,5.0,1.0
42.0,0.0,304.925,0.0,48.625,16.3,5.0,1.0
43.0,0.0,304.05,0.0,48.6,16.25,5.0,1.0
44.0,0.0,306.95,0.0,48.6,16.15,5.0,1.0
45.0,0.0,314.133333333333,0.0,48.6,16.0833333333333,5.0,1.0
46.0,0.0,325.6,0.0,48.6,16.05,5.0,1.0
47.0,0.0,334.525,0.0,48.625,16.025,5.0,1.0
48.0,0.0,340.4,0.0,48.675,15.95,5.0,1.0
49.0,0.0,343.225,0.0,48.75,15.825,5.0,1.0
50.0,0.0,343.0,0.0,48.85,15.65,5.0,1.0
51.0,0.0,342.775,0.0,48.925,15.5,5.0,1.0
52.0,0.0,343.65,0.0,48.975,15.425,5.0,1.0
53.0,0.0,345.625,0.0,49.0,15.425,5.0,1.0
54.0,0.0,348.7,0.0,49.0,15.5,5.0,1.0
55.0,0.0,352.366666666667,0.0,49.0,15.5666666666667,5.0,1.0
56.0,0.0,355.675,0.0,49.025,15.6,5.0,1.0
57.0,0.0,358.625,0.0,49.075,15.6,5.0,1.0
58.0,0.0,361.725,0.0,49.15,15.625,5.0,1.0
59.0,0.0,364.975,0.0,49.25,15.675,5.0,1.0
60.0,0.0,369.725,0.0,49.35,15.75,5.0,1.0
61.0,0.0,375.975,0.0,49.45,15.85,5.0,1.0
62.0,0.0,382.625,0.0,49.55,15.925,5.0,1.0
63.0,0.0,389.675,0.0,49.65,15.975,5.0,1.0
64.0,0.0,392.575,0.0,49.75,15.975,5.0,1.0
65.0,0.0,391.325,0.0,49.85,15.925,5.0,1.0
66.0,0.0,386.875,0.0,49.925,15.85,5.0,1.0
67.0,0.0,379.225,0.0,49.975,15.75,5.0,1.0
68.0,0.0,374.233333333333,0.0,50.0333333333333,15.6833333333333,5.0,1.0
69.0,0.0,371.9,0.0,50.1,15.65,5.0,1.0
70.0,0.0,370.875,0.0,50.2,15.65,5.0,1.0
71.0,0.0,367.325,0.0,50.3,15.65,5.0,1.0
72.0,0.0,361.25,0.0,50.4,15.65,5.0,1.0
73.0,0.0,352.65,0.0,50.5,15.65,5.0,1.0
74.0,0.0,346.075,0.0,50.6,15.675,5.0,1.0
75.0,0.0,345.325,0.0,50.7,15.725,5.0,1.0
76.0,0.0,350.4,0.0,50.8,15.8,5.0,1.0
77.0,0.0,361.3,0.0,50.9,15.9,5.0,1.0
78.0,0.0,372.166666666667,0.0,50.9666666666667,15.9666666666667,5.0,1.0
79.0,0.0,378.05,0.0,51.0,15.975,5.0,1.0
80.0,0.0,378.95,0.0,51.0,15.925,5.0,1.0
81.0,0.0,378.7,0.0,51.0,15.85,5.0,1.0
82.0,0.0,377.3,0.0,51.0,15.75,5.0,1.0
83.0,0.0,379.44,0.0,51.02,15.63,5.0,1.0
84.0,0.0,385.12,0.0,51.06,15.49,5.0,1.0
85.0,0.0,390.54,0.0,51.12,15.33,5.0,1.0
86.0,0.0,395.7,0.0,51.2,15.15,5.0,1.0
87.0,0.0,400.6,0.0,51.3,14.95,5.0,1.0
88.0,0.0,399.925,0.0,51.4,14.7,5.0,1.0
89.0,0.0,398.625,0.0,51.5,14.425,5.0,1.0
90.0,0.0,396.7,0.0,51.6,14.125,5.0,1.0
91.0,0.0,394.15,0.0,51.7,13.8,5.0,1.0
92.0,0.0,395.25,0.0,51.8333333333333,13.6666666666667,5.0,1.0
93.0,0.0,395.31,0.0,51.98,13.72,5.0,1.0
94.0,0.0,394.33,0.0,52.14,13.96,5.0,1.0
95.0,0.0,391.785,0.0,52.28,14.22,5.0,1.0
96.0,0.0,387.675,0.0,52.4,14.5,5.0,1.0
97.0,0.0,382.0,0.0,52.5,14.8,5.0,1.0
98.0,0.0,380.075,0.0,52.6,15.15,5.0,1.0
99.0,0.0,378.885,0.0,52.68,15.49,5.0,1.0
100.0,0.0,378.43,0.0,52.74,15.82,5.0,1.0
101.0,0.0,378.71,0.0,52.78,16.14,5.0,1.0
102.0,0.0,375.45,0.0,52.7666666666667,16.2333333333333,5.0,1.0
103.0,0.0,368.65,0.0,52.7,16.1,5.0,1.0
104.0,0.0,361.175,0.0,52.575,15.825,5.0,1.0
105.0,0.0,353.55,0.0,52.425,15.575,5.0,1.0
106.0,0.0,345.775,0.0,52.25,15.35,5.0,1.0
107.0,0.0,337.85,0.0,52.05,15.15,5.0,1.0
108.0,0.0,328.65,0.0,51.875,14.925,5.0,1.0
109.0,0.0,321.19,0.0,51.745,14.735,5.0,1.0
110.0,0.0,315.47,0.0,51.66,14.58,5.0,1.0
111.0,0.0,311.49,0.0,51.62,14.46,5.0,1.0
112.0,0.0,310.425,0.0,51.575,14.425,5.0,1.0
113.0,0.0,312.275,0.0,51.525,14.475,5.0,1.0
114.0,0.0,314.175,0.0,51.475,14.525,5.0,1.0
115.0,0.0,316.125,0.0,51.425,14.575,5.0,1.0
116.0,0.0,318.61,0.0,51.38,14.56,5.0,1.0
117.0,0.0,321.63,0.0,51.34,14.48,5.0,1.0
118.0,0.0,326.31,0.0,51.255,14.385,5.0,1.0
119.0,0.0,332.65,0.0,51.125,14.275,5.0,1.0
120.0,0.0,340.65,0.0,50.95,14.15,5.0,1.0
121.0,0.0,348.025,0.0,50.725,14.075,5.0,1.0
122.0,0.0,353.6,0.0,50.5,14.0,5.0,1.0
123.0,0.0,357.375,0.0,50.275,13.925,5.0,1.0
124.0,0.0,359.35,0.0,50.05,13.85,5.0,1.0
125.0,0.0,362.725,0.0,49.85,13.8,5.0,1.0
126.0,0.0,367.015,0.0,49.67,13.84,5.0,1.0
127.0,0.0,372.22,0.0,49.51,13.97,5.0,1.0
128.0,0.0,378.34,0.0,49.37,14.19,5.0,1.0
129.0,0.0,382.566666666667,0.0,49.25,14.5166666666667,5.0,1.0
130.0,0.0,384.9,0.0,49.15,14.95,5.0,1.0
131.0,0.0,387.625,0.0,49.075,15.425,5.0,1.0
132.0,0.0,391.45,0.0,49.025,15.825,5.0,1.0
133.0,0.0,396.375,0.0,49.0,16.15,5.0,1.0
134.0,0.0,402.4,0.0,49.0,16.4,5.0,1.0
135.0,0.0,406.325,0.0,49.0,16.55,5.0,1.0
136.0,0.0,407.075,0.0,49.0,16.65,5.0,1.0
137.0,0.0,404.65,0.0,49.0,16.7,5.0,1.0
138.0,0.0,399.05,0.0,49.0,16.7,5.0,1.0
139.0,0.0,393.083333333333,0.0,49.0,16.6333333333333,5.0,1.0
140.0,0.0,387.683333333333,0.0,49.0333333333333,16.5,5.0,1.0
141.0,0.0,382.85,0.0,49.1,16.3,5.0,1.0
142.0,0.0,377.875,0.0,49.2,16.15,5.0,1.0
143.0,0.0,372.85,0.0,49.3,16.05,5.0,1.0
144.0,0.0,367.775,0.0,49.4,16.0,5.0,1.0
145.0,0.0,362.65,0.0,49.5,16.0,5.0,1.0
146.0,0.0,358.55,0.0,49.6,16.0,5.0,1.0
147.0,0.0,353.95,0.0,49.68,15.98,5.0,1.0
148.0,0.0,348.85,0.0,49.74,15.94,5.0,1.0
149.0,0.0,343.25,0.0,49.78,15.88,5.0,1.0
150.0,0.0,336.216666666667,0.0,49.7666666666667,15.8,5.0,1.0
151.0,0.0,327.75,0.0,49.7,15.7,5.0,1.0
152.0,0.0,319.916666666667,0.0,49.6,15.6,5.0,1.0
153.0,0.0,312.625,0.0,49.5,15.5,5.0,1.0
154.0,0.0,305.875,0.0,49.4,15.4,5.0,1.0
155.0,0.0,300.725,0.0,49.3,15.3,5.0,1.0
156.0,0.0,297.175,0.0,49.2,15.2,5.0,1.0
157.0,0.0,296.75,0.0,49.12,15.12,5.0,1.0
158.0,0.0,299.45,0.0,49.06,15.06,5.0,1.0
159.0,0.0,303.47,0.0,49.02,15.02,5.0,1.0
160.0,0.0,308.81,0.0,49.0,15.0,5.0,1.0
161.0,0.0,315.47,0.0,49.0,15.0,5.0,1.0
162.0,0.0,321.383333333333,0.0,49.0,15.0,5.0,1.0
163.0,0.0,326.55,0.0,49.0,15.0,5.0,1.0
164.0,0.0,330.85,0.0,49.0,14.95,5.0,1.0
165.0,0.0,333.225,0.0,49.0,14.85,5.0,1.0
166.0,0.0,333.675,0.0,49.0,14.7,5.0,1.0
167.0,0.0,332.2,0.0,49.0,14.5,5.0,1.0
168.0,0.0,330.525,0.0,49.0,14.375,5.0,1.0
169.0,0.0,330.455,0.0,49.0,14.325,5.0,1.0
170.0,0.0,331.99,0.0,49.0,14.35,5.0,1.0
171.0,0.0,335.13,0.0,49.0,14.45,5.0,1.0
172.0,0.0,340.783333333333,0.0,49.0,14.5833333333333,5.0,1.0
173.0,0.0,348.95,0.0,49.0,14.75,5.0,1.0
174.0,0.0,359.75,0.0,49.0,15.0,5.0,1.0
175.0,0.0,371.35,0.0,49.025,15.225,5.0,1.0
176.0,0.0,383.75,0.0,49.075,15.425,5.0,1.0
177.0,0.0,396.95,0.0,49.15,15.6,5.0,1.0
178.0,0.0,409.225,0.0,49.25,15.625,5.0,1.0
179.0,0.0,416.715,0.0,49.37,15.595,5.0,1.0
180.0,0.0,419.42,0.0,49.51,15.51,5.0,1.0
181.0,0.0,417.34,0.0,49.67,15.37,5.0,1.0
182.0,0.0,409.566666666667,0.0,49.85,15.2166666666667,5.0,1.0
183.0,0.0,396.1,0.0,50.05,15.05,5.0,1.0
184.0,0.0,383.866666666667,0.0,50.2166666666667,14.9166666666667,5.0,1.0
185.0,0.0,374.7,0.0,50.325,14.925,5.0,1.0
186.0,0.0,368.6,0.0,50.375,15.075,5.0,1.0
187.0,0.0,361.1,0.0,50.425,15.275,5.0,1.0
188.0,0.0,352.2,0.0,50.475,15.525,5.0,1.0
189.0,0.0,345.76,0.0,50.53,15.73,5.0,1.0
190.0,0.0,341.78,0.0,50.59,15.89,5.0,1.0
191.0,0.0,341.793333333333,0.0,50.63,16.03,5.0,1.0
192.0,0.0,345.8,0.0,50.65,16.15,5.0,1.0
193.0,0.0,353.8,0.0,50.65,16.25,5.0,1.0
194.0,0.0,358.808333333333,0.0,50.6833333333333,16.2583333333333,5.0,1.0
195.0,0.0,360.825,0.0,50.75,16.175,5.0,1.0
196.0,0.0,359.85,0.0,50.85,16.0,5.0,1.0
197.0,0.0,360.35,0.0,50.925,15.825,5.0,1.0
198.0,0.0,360.25,0.0,50.975,15.675,5.0,1.0
199.0,0.0,359.55,0.0,51.0,15.55,5.0,1.0
200.0,0.0,358.25,0.0,51.0,15.45,5.0,1.0
201.0,0.0,354.816666666667,0.0,51.0,15.35,5.0,1.0
202.0,0.0,349.25,0.0,51.0,15.25,5.0,1.0
203.0,0.0,344.95,0.0,50.9666666666667,15.15,5.0,1.0
204.0,0.0,341.975,0.0,50.9,15.075,5.0,1.0
205.0,0.0,340.325,0.0,50.8,15.025,5.0,1.0
206.0,0.0,340.925,0.0,50.7,15.025,5.0,1.0
207.0,0.0,343.775,0.0,50.6,15.075,5.0,1.0
208.0,0.0,350.95,0.0,50.5,15.15,5.0,1.0
209.0,0.0,362.45,0.0,50.4,15.25,5.0,1.0
210.0,0.0,375.625,0.0,50.3,15.4,5.0,1.0
211.0,0.0,390.475,0.0,50.2,15.6,5.0,1.0
212.0,0.0,407.0,0.0,50.1,15.85,5.0,1.0
213.0,0.0,421.8,0.0,50.0333333333333,16.15,5.0,1.0
214.0,0.0,431.45,0.0,50.025,16.375,5.0,1.0
215.0,0.0,435.95,0.0,50.075,16.525,5.0,1.0
216.0,0.0,434.375,0.0,50.15,16.575,5.0,1.0
217.0,0.0,426.725,0.0,50.25,16.525,5.0,1.0
218.0,0.0,420.716666666667,0.0,50.35,16.5166666666667,5.0,1.0
219.0,0.0,416.35,0.0,50.45,16.55,5.0,1.0
220.0,0.0,416.275,0.0,50.55,16.6,5.0,1.0
221.0,0.0,413.625,0.0,50.6833333333333,16.7333333333333,5.0,1.0
222.0,0.0,408.4,0.0,50.85,16.95,5.0,1.0
223.0,0.0,400.6,0.0,51.05,17.25,5.0,1.0
224.0,0.0,398.183333333333,0.0,51.1916666666667,17.4916666666667,5.0,1.0
225.0,0.0,401.15,0.0,51.275,17.675,5.0,1.0
226.0,0.0,409.5,0.0,51.3,17.8,5.0,1.0
227.0,0.0,416.675,0.0,51.275,18.0,5.0,1.0
228.0,0.0,414.958333333333,0.0,51.225,18.1333333333333,5.0,1.0
229.0,0.0,404.35,0.0,51.15,18.2,5.0,1.0
230.0,0.0,384.85,0.0,51.05,18.2,5.0,1.0
231.0,0.0,368.316666666667,0.0,50.9166666666667,18.1,5.0,1.0
232.0,0.0,354.75,0.0,50.75,17.9,5.0,1.0
233.0,0.0,344.15,0.0,50.55,17.6,5.0,1.0
234.0,0.0,331.491666666667,1.5,50.3583333333333,17.3833333333333,5.0,1.0
235.0,0.0,316.775,4.5,50.175,17.25,5.0,1.0
236.0,0.0,300.0,9.0,50.0,17.2,5.0,1.0
237.0,0.0,287.725,15.0,49.825,17.1,5.0,1.0
238.0,0.0,290.075,21.0,49.675,17.025,5.0,1.0
239.0,0.0,307.05,27.0,49.55,16.975,5.0,1.0
240.0,0.0,338.65,33.0,49.45,16.95,5.0,1.0
241.0,0.0,379.883333333333,39.0,49.35,16.9166666666667,5.0,1.0
242.0,0.0,420.983333333333,45.0,49.3166666666667,16.9166666666667,5.0,1.0
243.0,0.0,461.95,51.0,49.35,16.95,5.0,1.0
244.0,0.0,503.275,55.5,49.475,17.1,5.0,1.0
245.0,0.0,531.558333333333,58.5,49.7583333333333,17.2666666666667,5.0,1.0
246.0,0.0,546.8,60.0,50.2,17.45,5.0,1.0
247.0,0.0,549.0,60.0,50.8,17.65,5.0,1.0
248.0,0.0,570.433333333333,60.0,51.5,17.8916666666667,5.0,1.0
249.0,0.0,611.1,60.0,52.3,18.175,5.0,1.0
250.0,0.0,671.0,60.0,53.2,18.5,5.0,1.0
251.0,0.0,694.433333333333,60.0,54.1666666666667,18.7333333333333,5.0,1.0
252.0,0.0,691.166666666667,60.0,55.1333333333333,18.8333333333333,5.0,1.0
253.0,0.0,661.2,60.0,56.1,18.8,5.0,1.0
254.0,0.0,636.375,60.0,57.0,18.675,5.0,1.0
255.0,0.0,630.091666666667,60.0,57.7666666666667,18.5583333333333,5.0,1.0
256.0,0.0,642.35,60.0,58.4,18.45,5.0,1.0
257.0,0.0,673.15,60.0,58.9,18.35,5.0,1.0
258.0,0.0,674.15,60.0,59.2,18.1833333333333,5.0,1.0
259.0,0.0,645.35,60.0,59.3,17.95,5.0,1.0
260.0,0.0,586.75,60.0,59.2,17.65,5.0,1.0
261.0,0.0,558.916666666667,60.0,58.9833333333333,17.3916666666667,5.0,1.0
262.0,0.0,561.85,60.0,58.65,17.175,5.0,1.0
263.0,0.0,595.55,60.0,58.2,17.0,5.0,1.0
264.0,0.0,628.175,60.0,57.7,16.825,5.0,1.0
265.0,0.0,657.225,60.0,57.25,16.65,5.0,1.0
266.0,0.0,682.7,60.0,56.85,16.475,5.0,1.0
267.0,0.0,704.6,60.0,56.5,16.3,5.0,1.0
268.0,0.0,728.866666666667,60.0,56.3,16.1,5.0,1.0
269.0,0.0,749.15,60.0,56.225,15.925,5.0,1.0
270.0,0.0,765.45,60.0,56.275,15.775,5.0,1.0
271.0,0.0,772.9,60.0,56.4,15.675,5.0,1.0
272.0,0.0,771.5,60.0,56.6,15.625,5.0,1.0
273.0,0.0,770.133333333333,60.0,56.85,15.7,5.0,1.0
274.0,0.0,768.8,60.0,57.15,15.9,5.0,1.0
275.0,0.0,770.0,60.0,57.4,16.225,5.0,1.0
276.0,0.0,771.85,60.0,57.7,16.5,5.0,1.0
277.0,0.0,774.35,60.0,58.05,16.725,5.0,1.0
278.0,0.0,777.5,60.0,58.45,16.9,5.0,1.0
279.0,0.0,787.65,60.0,58.925,16.975,5.0,1.0
280.0,0.0,796.125,60.0,59.375,16.975,5.0,1.0
281.0,0.0,802.925,60.0,59.8,16.9,5.0,1.0
282.0,0.0,808.05,60.0,60.2,16.75,5.0,1.0
283.0,0.0,802.616666666667,60.0,60.6,16.45,5.0,1.0
284.0,0.0,790.95,60.0,60.95,16.075,5.0,1.0
285.0,0.0,773.05,60.0,61.25,15.625,5.0,1.0
286.0,0.0,750.8,60.0,61.4,15.275,5.0,1.0
287.0,0.0,724.2,60.0,61.4,15.025,5.0,1.0
288.0,0.0,699.9,60.0,61.3,14.9,5.0,1.0
289.0,0.0,677.9,60.0,61.1,14.9,5.0,1.0
290.0,0.0,666.875,60.0,60.9,15.0,5.0,1.0
291.0,0.0,666.825,60.0,60.7,15.2,5.0,1.0
292.0,0.0,669.625,60.0,60.525,15.4,5.0,1.0
293.0,0.0,675.275,60.0,60.375,15.6,5.0,1.0
294.0,0.0,679.45,60.0,60.3,15.725,5.0,1.0
295.0,0.0,682.15,60.0,60.3,15.775,5.0,1.0
296.0,0.0,690.65,60.0,60.2833333333333,15.8333333333333,5.0,1.0
297.0,0.0,704.95,60.0,60.25,15.9,5.0,1.0
298.0,0.0,718.4,60.0,60.15,15.95,5.0,1.0
299.0,0.0,721.725,60.0,60.075,15.925,5.0,1.0
300.0,0.0,714.925,60.0,60.025,15.825,5.0,1.0
301.0,0.0,698.0,60.0,60.0,15.65,5.0,1.0
302.0,0.0,679.075,60.0,59.975,15.5,5.0,1.0
303.0,0.0,663.625,60.0,59.9,15.45,5.0,1.0
304.0,0.0,651.65,60.0,59.775,15.5,5.0,1.0
305.0,0.0,643.15,60.0,59.6,15.65,5.0,1.0
306.0,0.0,630.85,60.0,59.4666666666667,15.8166666666667,5.0,1.0
307.0,0.0,616.716666666667,60.0,59.3333333333333,15.95,5.0,1.0
308.0,0.0,600.75,60.0,59.2,16.05,5.0,1.0
309.0,0.0,592.225,60.0,58.975,16.175,5.0,1.0
310.0,0.0,594.15,60.0,58.725,16.3,5.0,1.0
311.0,0.0,606.525,60.0,58.45,16.425,5.0,1.0
312.0,0.0,629.35,60.0,58.15,16.55,5.0,1.0
313.0,0.0,657.15,60.0,57.875,16.6,5.0,1.0
314.0,0.0,685.4,60.0,57.675,16.65,5.0,1.0
315.0,0.0,714.1,60.0,57.55,16.7,5.0,1.0
316.0,0.0,743.25,60.0,57.5,16.75,5.0,1.0
317.0,0.0,770.883333333333,60.0,57.5666666666667,16.85,5.0,1.0
318.0,0.0,788.583333333333,60.0,57.6666666666667,16.8833333333333,5.0,1.0
319.0,0.0,796.35,60.0,57.8,16.85,5.0,1.0
320.0,0.0,791.175,60.0,57.9,16.775,5.0,1.0
321.0,0.0,778.325,60.0,57.975,16.7,5.0,1.0
322.0,0.0,757.8,60.0,58.025,16.625,5.0,1.0
323.0,0.0,729.6,60.0,58.05,16.55,5.0,1.0
324.0,0.0,698.25,60.0,58.0,16.4,5.0,1.0
325.0,0.0,672.425,60.0,57.875,16.2,5.0,1.0
326.0,0.0,652.125,60.0,57.675,15.95,5.0,1.0
327.0,0.0,637.35,60.0,57.4,15.65,5.0,1.0
328.0,0.0,636.516666666667,60.0,57.1333333333333,15.4166666666667,5.0,1.0
329.0,0.0,639.275,60.0,56.9,15.25,5.0,1.0
330.0,0.0,645.625,60.0,56.7,15.15,5.0,1.0
331.0,0.0,650.3,60.0,56.525,15.075,5.0,1.0
332.0,0.0,653.3,60.0,56.375,15.025,5.0,1.0
333.0,0.0,664.14,60.0,56.27,14.96,5.0,1.0
334.0,0.0,682.82,60.0,56.21,14.88,5.0,1.0
335.0,0.0,700.665,60.0,56.195,14.76,5.0,1.0
336.0,0.0,717.675,60.0,56.225,14.6,5.0,1.0
337.0,0.0,733.85,60.0,56.3,14.4,5.0,1.0
338.0,0.0,740.825,60.0,56.375,14.275,5.0,1.0
339.0,0.0,748.95,60.0,56.425,14.225,5.0,1.0
340.0,0.0,758.225,60.0,56.45,14.25,5.0,1.0
341.0,0.0,768.65,60.0,56.45,14.35,5.0,1.0
342.0,0.0,784.725,60.0,56.5,14.375,5.0,1.0
343.0,0.0,796.935,60.0,56.58,14.365,5.0,1.0
344.0,0.0,805.28,60.0,56.69,14.32,5.0,1.0
345.0,0.0,809.76,60.0,56.83,14.24,5.0,1.0
346.0,0.0,805.9,60.0,56.95,14.22,5.0,1.0
347.0,0.0,793.7,60.0,57.05,14.26,5.0,1.0
348.0,0.0,781.525,60.0,57.175,14.245,5.0,1.0
349.0,0.0,769.375,60.0,57.325,14.175,5.0,1.0
350.0,0.0,757.25,60.0,57.5,14.05,5.0,1.0
351.0,0.0,746.216666666667,60.0,57.6666666666667,13.95,5.0,1.0
352.0,0.0,731.775,60.0,57.75,14.025,5.0,1.0
353.0,0.0,713.925,60.0,57.75,14.275,5.0,1.0
354.0,0.0,697.05,60.5,57.7,14.55,5.0,1.0
355.0,0.0,681.15,61.5,57.6,14.85,5.0,1.0
356.0,0.0,670.7,63.0,57.5,15.08,5.0,1.0
357.0,0.0,665.7,65.0,57.4,15.24,5.0,1.0
358.0,0.0,666.9,67.0,57.275,15.405,5.0,1.0
359.0,0.0,674.3,69.0,57.125,15.575,5.0,1.0
360.0,0.0,687.9,71.0,56.95,15.75,5.0,1.0
361.0,0.0,706.633333333333,73.0,56.7833333333333,15.85,5.0,1.0
362.0,0.0,727.9,75.0,56.6833333333333,15.95,5.0,1.0
363.0,0.0,751.7,77.0,56.65,16.05,5.0,1.0
364.0,0.0,773.65,78.5,56.65,16.3,5.0,1.0
